,Black,Mixed,Other,South Asian,Unknown,White,All
2021-05-23,33.11870100783875,24.158936729890627,26.673984632272223,16.441654484478462,17.92903414705559,6.242285362446381,8.406829663808224
2021-05-24,33.057110862262036,24.131247404125716,26.6122392974753,16.38146014274659,17.91256450609376,6.23008715906748,8.391036839611658
2021-05-25,32.97872340425532,24.048179426830956,26.550493962678374,16.304067417662736,17.886945064597597,6.213629265619744,8.36962698000498
2021-05-26,32.877939529675245,23.951266786653747,26.461306256860595,16.21377590506492,17.85675072283425,6.193395737792841,8.3434141480911
2021-05-27,32.765957446808514,23.840509483594076,26.358397365532383,16.11273540287212,17.82289646085715,6.173355832241782,8.316224440453723
2021-05-28,32.67637178051511,23.78513083206424,26.269209659714605,16.028893284031298,17.791787139040366,6.155929827414781,8.292942235710342
2021-05-29,32.58118701007838,23.688218191887017,26.180021953896812,15.92785278183851,17.759762837170143,6.139471933967059,8.269415812036087
2021-05-30,32.54199328107504,23.64668420323966,26.118276619099888,15.867658440106624,17.743293196208327,6.130952553829417,8.256960646561481
2021-05-31,32.502799552071664,23.632839540357196,26.063391877058166,15.824662481726719,17.733228415620545,6.124756641002037,8.247924546119108
2021-06-01,32.452407614781634,23.60515021459227,26.008507135016472,15.77521712958982,17.717673754712152,6.114881904933398,8.234818130162182
2021-06-02,32.37961926091826,23.549771563062436,25.960482985729968,15.715022787857947,17.698459173590024,6.1028773238303415,8.218781087034742
2021-06-03,32.318029115341545,23.480548248650152,25.90559824368826,15.644079456531088,17.677414632361007,6.088162030865334,8.199894823047103
2021-06-04,32.22844344904814,23.439014260002764,25.836992316136104,15.586034912718205,17.65820005123888,6.074802093831295,8.18239246633442
2021-06-05,32.1444568868981,23.39748027135539,25.788968166849614,15.491443804282397,17.629835669582405,6.058247389245636,8.160331356245408
2021-06-06,32.0996640537514,23.36979094559048,25.734083424807906,15.450597643821482,17.61519598872745,6.049243953418355,8.14844603494285
2021-06-07,32.06047032474804,23.328256956943093,25.6860592755214,15.405451887522574,17.60055630787248,6.0401437064531365,8.136397901019706
2021-06-08,32.01007838745801,23.328256956943093,25.63803512623491,15.351706939547682,17.585001646964088,6.030656214936215,8.123698516614212
2021-06-09,31.942889137737964,23.231344316765885,25.54884742041712,15.29151259781581,17.564872085788537,6.018458011557314,8.106766004073577
2021-06-10,31.87569988801792,23.20365499100096,25.500823271130628,15.227018660245932,17.542912564506096,6.007034297281834,8.091054586187312
2021-06-11,31.802911534154532,23.1621210023536,25.44593852908892,15.162524722676068,17.522783003330517,5.994642471627074,8.074447698887838
2021-06-12,31.73012318029116,23.09289768794129,25.37733260153678,15.093731189268212,17.499908501994653,5.98108891231719,8.056131279072233
2021-06-13,31.6909294512878,23.065208362176378,25.343029637760708,15.059334422564277,17.486183801193135,5.973924888110531,8.04644392814754
2021-06-14,31.6461366181411,23.065208362176378,25.295005488474203,15.031387049617337,17.475204040551915,5.965889563662515,8.036430951981671
2021-06-15,31.590145576707727,23.023674373529005,25.253841931942915,14.986241293318429,17.46056435969696,5.956111638731812,8.023650161265905
2021-06-16,31.545352743561025,22.995985047764094,25.205817782656425,14.930346547424548,17.442264758628255,5.946043280387329,8.010055307447217
2021-06-17,31.489361702127667,22.954451059116707,25.150933040614703,14.872302003611665,17.424880137613002,5.935490866353192,7.995727796835894
2021-06-18,31.410974244120936,22.912917070469334,25.102908891328212,14.827156247312757,17.40841049665117,5.926100185974192,7.982702787189254
2021-06-19,31.304591265397548,22.816004430292125,25.04802414928649,14.751913320147906,17.383706035208434,5.912933871216026,7.963816523201615
2021-06-20,31.265397536394175,22.802159767409663,25.020581778265637,14.721816149281963,17.372726274567214,5.907512447492053,7.956164330034213
2021-06-21,31.23180291153416,22.76062577876229,25.0,14.696018574254026,17.364491454086306,5.902381457181889,7.949163387349131
2021-06-22,31.181410974244116,22.719091790114902,24.95197585071351,14.659472009631088,17.3489367931779,5.89473337728559,7.938417754390642
2021-06-23,31.125419932810743,22.67755780146753,24.91081229418222,14.620775647089175,17.33521209237638,5.886213997147948,7.927020870949832
2021-06-24,31.069428891377385,22.64986847570262,24.862788144895717,14.584229082466251,17.31691249130769,5.8767265056310265,7.91448429916494
2021-06-25,31.00783874580067,22.60833448705523,24.814763995609226,14.545532719924324,17.30044285034586,5.86646452501067,7.901215070587412
2021-06-26,30.912653975363952,22.539111172642947,24.725576289791434,14.485338378192452,17.269333528529074,5.850297064976729,7.879723804670448
2021-06-27,30.862262038073908,22.511421846878036,24.677552140504943,14.448791813569528,17.25377886762068,5.8424553628045715,7.868896765401672
2021-06-28,30.82866741321388,22.46988785823065,24.643249176728858,14.422994238541577,17.2437140870329,5.837130750218549,7.861407384854843
2021-06-29,30.78387458006719,22.442198532465724,24.602085620197585,14.392897067675634,17.23090436628482,5.830160348287748,7.851964252861023
2021-06-30,30.73908174692049,22.414509206700814,24.55406147091108,14.36279989680969,17.2171796654833,5.8214473458742475,7.840892994661374
2021-07-01,30.683090705487132,22.37297521805344,24.50603732162459,14.334852523862764,17.203454964681768,5.811959854357326,7.8290076733588165
2021-07-02,30.627099664053745,22.34528589228853,24.47173435784852,14.30690515091581,17.190645243933673,5.804892641288589,7.819483135054696
2021-07-03,30.54871220604703,22.303751903641142,24.423710208562028,14.268208788373897,17.171430662811545,5.795114716357887,7.806132500166882
2021-07-04,30.526315789473685,22.289907240758694,24.375686059275523,14.244561011264949,17.161365882223762,5.791048648564924,7.799945620584722
2021-07-05,30.498320268757,22.220683926346396,24.334522502744235,14.22306303207499,17.153131061742855,5.786595336220245,7.793351709451116
2021-07-06,30.46472564389697,22.206839263463934,24.293358946212948,14.19511565912805,17.143066281155072,5.780496234530787,7.785211078421952
2021-07-07,30.41433370660694,22.16530527481656,24.265916575192094,14.167168286181095,17.129341580353554,5.772751343496566,7.775116695945812
2021-07-08,30.369540873460238,22.151460611934098,24.22475301866082,14.134921317396163,17.114701899498584,5.7650064524623446,7.76485950084907
2021-07-09,30.31914893617021,22.109926623286725,24.190450054884735,14.089775561097255,17.10006221864363,5.756680694600561,7.753462617408246
2021-07-10,30.257558790593507,22.040703308874427,24.12870472008781,14.05537879439332,17.082677597628376,5.746999580807781,7.740437607761606
