,India,European Union,United States
2020-05-30,0.13642857142857143,0.266,2.8231428571428574
2020-05-31,0.14342857142857143,0.267,2.8135714285714286
2020-06-01,0.14885714285714285,0.8331428571428571,2.886857142857143
2020-06-02,0.15385714285714286,0.6897142857142857,3.0177142857142853
2020-06-03,0.161,0.6797142857142857,2.8251428571428576
2020-06-04,0.17114285714285712,0.6495714285714287,2.7845714285714283
2020-06-05,0.17285714285714285,0.6315714285714286,2.6822857142857144
2020-06-06,0.1822857142857143,0.5862857142857143,2.5477142857142856
2020-06-07,0.18614285714285714,0.5705714285714286,2.4795714285714285
2020-06-08,0.193,0.5832857142857143,2.3674285714285714
2020-06-09,0.19885714285714287,0.5797142857142857,2.335857142857143
2020-06-10,0.20842857142857144,0.549,2.279857142857143
2020-06-11,0.22100000000000003,0.5162857142857142,2.2055714285714285
2020-06-12,0.23142857142857146,0.4694285714285714,2.178714285714286
2020-06-13,0.23285714285714285,0.464,2.2205714285714286
2020-06-14,0.23957142857142857,0.4585714285714286,2.1704285714285714
2020-06-15,0.2512857142857143,0.42842857142857144,2.122857142857143
2020-06-16,0.4298571428571429,0.4104285714285715,2.0805714285714285
2020-06-17,0.42800000000000005,0.4151428571428571,2.021
2020-06-18,0.42171428571428576,0.43042857142857144,1.962857142857143
2020-06-19,0.42057142857142854,0.789142857142857,1.8774285714285714
2020-06-20,0.4201428571428571,0.7717142857142857,1.7984285714285715
2020-06-21,0.43242857142857144,0.7555714285714286,1.788142857142857
2020-06-22,0.4254285714285714,0.7424285714285713,1.7917142857142856
2020-06-23,0.2662857142857143,0.7457142857142857,1.765
2020-06-24,0.275,0.6965714285714285,1.7641428571428572
2020-06-25,0.2824285714285714,0.6735714285714286,1.698
2020-06-26,0.2832857142857143,0.3184285714285714,1.6975714285714287
2020-06-27,0.294,0.2915714285714285,1.6764285714285714
2020-06-28,0.2872857142857143,0.2932857142857142,1.6742857142857144
2020-06-29,0.2982857142857143,0.29685714285714276,1.6655714285714287
2020-06-30,0.30257142857142855,0.2765714285714285,1.5822857142857143
2020-07-01,0.30414285714285716,0.2859999999999999,1.5662857142857143
2020-07-02,0.30128571428571427,0.29242857142857137,1.6405714285714286
2020-07-03,0.30728571428571433,0.27028571428571424,1.6587142857142858
2020-07-04,0.3282857142857143,0.2811428571428571,1.5758571428571428
2020-07-05,0.333,0.2755714285714285,1.5805714285714285
2020-07-06,0.338,0.2701428571428571,1.5767142857142855
2020-07-07,0.3355714285714286,0.2495714285714285,1.8372857142857144
2020-07-08,0.34114285714285714,0.2495714285714285,1.8898571428571427
2020-07-09,0.35100000000000003,0.23571428571428563,2.023285714285714
