,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,India,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
2020-06-16,34.25535034317012,48.711484371944564,40.9343734666666,58.5758980328099,15.510540332486132,48.09286510284297,27.808296129060437,64.96417225899918,1021.4813114424368,243.16109422492391,80.15981989340969,155.14136037061797,23.579622490243928,80.9076104079605,99.95355099688973,15.657525223532824,34.02131508761255,21.048747775380455,2674.03335671259,,20.652278795286975,262.85091285663833,90.56960193042639,0.4243226855213038,38.04162630027429,33.02034910764094,31.525973806051432,84.89312662800259,30.901995454174266,34.7478816322421,113.83022780326078,240.50775755523827,53.93063527341403,76.74240022408779,19.595490052623923,51.42464944197398,41.93526840703681
2020-06-17,30.82981530885311,48.34045021459569,40.9343734666666,56.52975364947202,14.217041397009426,51.79231626460012,29.21569680574936,64.96417225899918,1091.1884971324691,242.26049757964643,80.38348010516586,164.7648858261901,25.688369217013708,82.92830792086836,94.38891002752509,12.770321990824643,35.79744340791053,21.448914082897197,2827.258927984476,,19.99957306350724,263.4657552249587,111.36364318996304,-0.4243226855213038,32.27774352750545,41.27543638455118,33.52909042129419,102.07387844557454,32.79782339614815,34.23662411456832,117.96950881428846,245.04079197844652,56.76144923796739,80.8536002360925,21.445140967796515,58.53521825370372,42.623672265975856
2020-06-18,23.97874524021909,54.78054308857965,35.476457004444384,59.09746424817054,12.50000741186336,51.79231626460012,26.595019683638952,71.92461928674909,1167.538098107313,259.37183383991885,80.316382041639,164.61293542426003,23.96303098602025,85.7171189350967,102.99835454616473,11.84493633931561,35.92430971650324,22.00914691342063,2728.4037207122915,,19.832212619461153,265.1478711382878,110.90155338419557,-0.4243226855213038,32.27774352750545,40.00542295733421,34.70014321174381,115.21210042371777,34.50406854392464,35.594100971840085,117.96950881428846,249.92252135728614,61.95127483964855,79.48320023209094,22.201816342185307,56.884550493837885,42.5519635306697
2020-06-19,30.82981530885311,61.61817255972312,47.30194267259251,52.638067273319585,13.667590521762685,44.393413941085825,27.808296129060437,104.40670541624867,1243.887699082157,235.95632106270395,81.32285299454175,172.6663067265546,27.030298952230847,89.27197306384957,99.74356454521559,11.28970494841019,37.319839111023086,23.609812143487584,2496.0939836226576,,19.062354576849156,269.0225381386461,136.77858250717452,-0.4243226855213038,29.97219041839792,26.670281971556143,36.33345368263406,125.3184250222895,40.09676097274759,36.810541272512175,14.487483538596832,252.36338604670598,74.10925789253797,74.68680021808544,23.889322534274587,57.519422709170904,40.81661213626086
2020-06-20,30.82981530885311,68.74732886878357,42.753678954074,54.32312735371549,13.896528386448825,66.59012091162869,28.342137765045887,132.2484935272483,1358.1067021405233,208.03782505910158,81.8149054604053,175.95856543503982,29.522454174776954,93.28748825471511,100.373523900238,11.58582835689308,39.60343266569191,25.29051063505789,1972.16138508008,,18.12513609019108,274.20809547146087,151.5654562917339,-0.4243226855213038,34.583296636612985,24.13025511712223,34.91586346261611,163.7224584968621,42.13477601036952,37.656760612110155,14.487483538596832,259.83279904365236,84.7429565029756,48.99180014305604,24.12353157872826,65.51881262236687,40.63016942446486
2020-06-21,27.4042802745361,73.59727535412951,43.6633316977777,58.89686185764722,13.621802948825456,66.59012091162869,28.342137765045887,136.88879154574826,1417.3539924970023,228.75154790048398,83.35816092152285,173.57800913813512,29.71415842266512,97.16635791704388,96.06880164091818,12.400167730221028,45.46042724572216,28.45182446444012,1423.514984719456,,18.426384889474033,279.77647918455057,176.9803956089454,-0.4243226855213038,33.43052008205921,24.13025511712223,38.55229054874912,173.82878309543383,44.267582445090135,39.41971756960595,20.69640505513833,270.07341931956404,102.63515245842184,49.67700014505682,24.71806223003374,66.66158260996629,40.98871310099561
2020-06-22,23.97874524021909,77.28111448780759,48.21159541629621,61.94601819360171,14.091125571432046,66.59012091162869,28.487730938496465,171.6910266844978,1513.7071889272554,244.96228751547892,84.45409595912805,167.2973925250249,32.781426388875715,100.8185202252093,91.13412002657593,12.844352842945366,46.22162509727844,30.69275578653386,1443.2860261738929,,19.12929875446759,290.62322662567317,188.53264075313243,0.4243226855213038,28.819413863844144,65.4056915016734,38.45983901266099,182.92447523414836,45.87903619576794,39.684161113230324,20.69640505513833,285.9849207160075,126.33414628987498,51.732600151059174,25.40867864316636,70.72476478809756,41.074763583362994
2020-06-23,20.55321020590208,82.52859757031304,53.66951187851843,62.02625914981104,14.19414761054081,65.35697052437631,29.167165747932497,160.09028163824797,1673.1251557627295,252.16706067769886,85.01324648851848,164.51163515630665,41.216413295954844,105.55038924749506,98.48364583517075,13.103460825367893,46.32734702110571,33.17378689313764,1398.80118290141,,19.715060308628892,296.57443671903775,194.53980822810968,0.8486453710426076,24.208307645629077,95.88601375488042,40.27805255572749,187.97763753343423,48.627986711630065,42.50489224522359,22.766045560652163,304.35563916795667,150.50494244875364,59.26980017306779,25.79302169047495,75.29584473849523,40.42938496560764
2020-06-24,41.10642041180414,86.39795378266554,51.85020639111102,63.71131923020694,15.258708681331372,61.65751936261917,26.934737088356965,178.65147371224774,1778.0295075021652,265.6760103568613,86.17627958965055,160.96612577793798,42.36663878328382,109.4427164239979,106.67311745046213,11.955982617496696,50.40821328083798,36.25506746101653,1210.9762890842594,,20.150197463148714,303.326101971159,193.15353881080722,1.2729680565639114,27.666637309290376,97.79103389570585,43.57549067620404,218.29661132914944,53.557139360762164,43.49214814142123,26.905326571679826,317.0371241332882,173.07886919173046,44.53800013005094,26.279455859724887,76.18466583996145,41.20383930691406
2020-06-25,44.53195544612114,89.79026607842664,62.76603931555545,69.9299933364299,16.57510140327669,60.42436897536679,24.75083948659829,215.77385786024726,1817.19685280226,261.1730271304738,87.67480300841684,164.35968475437656,46.77583648471155,113.97272273367246,104.36326648204661,12.733306564764282,55.31371054642289,37.29549986056004,1255.4611323567424,,19.564435908987416,315.9709733196336,207.9404125953666,1.2729680565639114,17.291648318306475,102.8710876045737,44.68490910926157,233.45609822700703,54.694636125946495,42.99852019332241,31.044607582707492,342.1431609387492,193.6930016515549,48.306600141055256,26.471627383379182,74.66097252316221,41.77750918936327
2020-06-26,85.63837585792528,93.50060765191533,35.47645700444439,76.79059509232751,15.888287809218264,54.258617039104884,25.5758674694849,218.09400686949724,1841.8577739171346,282.7873466171338,88.5694438554415,159.09207082080025,45.43390674949442,117.61142752766379,113.6026703557087,12.326136878100309,57.59730410109172,38.57603204461361,998.4375934490628,,20.351029996004023,329.85713020415096,182.06338347238767,2.121613427606519,19.597201427414007,109.85616145426698,46.31821958015182,249.62621758472181,53.32016086801543,44.144442215694674,35.183888593735155,370.2222810501201,211.33115019992587,51.04740014905839,26.11731113664158,69.58199480049811,44.45941588981331
2020-06-27,85.63837585792528,101.58385179415859,38.2054152355555,76.67023365801352,16.907061307071597,29.595609294057247,23.100783520825075,213.4537088509973,1789.7873460522912,336.82314533378354,90.26926146478836,162.28302926133205,45.62561099738258,121.98408444084144,118.85233164756214,11.659859209013804,68.21178525334872,41.297162935727435,612.9022850875434,,20.769431106119235,358.78952391341284,145.55828881675663,2.121613427606519,11.527765545537637,118.11124873117724,46.04086497188744,283.9877212198657,52.324851198479145,42.43437396692376,35.183888593735155,394.392347185202,230.9653855181742,51.39000015005878,26.507659544064364,62.217477102635165,45.60675565471171
2020-06-28,119.89372620109539,110.48867157053148,39.1150679792592,76.46963126749019,17.845706552284778,30.82875968130963,21.305134381601277,211.1335598417473,1781.3125403440838,342.22672520544853,91.25336639651549,161.77652792156508,46.58413223682339,126.60001180255051,119.37729777674748,9.846103332056101,85.42331445242678,40.69691347445233,622.7878058147618,,21.472344971112793,377.6176213432974,158.95889318401356,2.9702587986491267,11.527765545537637,129.54136957612985,44.808177824045735,284.9983536797228,54.12588774335433,41.27082237497653,20.69640505513833,420.2324786340975,240.14738465961008,43.510200127049764,26.519670264292756,60.82075822890254,47.87275169038607
2020-06-29,143.87247144131445,119.76452550425324,35.47645700444439,77.87384800115343,19.74589082917976,28.362458906804868,23.925811503711685,211.13355984174729,1718.3241195398373,348.530901722391,92.66242573057933,161.32067671577482,41.21641329595486,131.54720105162153,120.63721648679233,10.586411853263327,103.52290781165384,40.056647382425545,578.3029625422788,,21.622969370754273,395.43644922518445,152.02754609750136,2.545936113127823,10.37498899098387,108.58614802705003,47.95153005104207,310.2641651761522,56.06911138387756,42.80459492799787,20.69640505513833,442.9710602144822,243.88551079228952,49.67700014505682,27.060152674570464,54.47203607557242,50.89886032030562
2020-06-30,161.0001466128995,126.17811593842657,30.01854054222218,94.32324402406581,22.172632194852866,27.129308519552485,22.955190347374497,213.45370885099723,1584.86501703581,365.64223798266346,94.2504132340481,153.36860568143362,34.123356124092865,134.2376686930393,132.39645778054404,10.993581539927302,116.73814829006145,39.65648107490881,202.65317490797776,,22.292411146938615,414.7401794305621,144.63410920522165,2.9702587986491267,20.74997798196777,81.91586605549388,49.153400020187725,315.31732747543805,55.5003630012854,41.976005157974846,18.6267645496245,469.159886619009,246.2808149161424,44.538000130050946,27.61865116519076,43.93315730104441,54.943232991572515
2020-07-01,150.72354150994846,130.41850630812795,31.83784602962958,107.24203797376772,22.103950835447023,32.06191006856201,25.28468112258375,220.41415587874715,1482.09845412367,392.66013734098834,96.5541134151366,148.45554268569416,33.16483488465205,136.88983417873087,133.65637649058888,11.326720374470552,135.23948495983208,39.616464444157145,286.6801010893346,,23.64803074371191,433.8582968455034,134.00604367256958,3.8189041696917343,17.29164831830647,97.79103389570587,48.198067480610405,280.9558238402941,49.33892218987028,40.60089873112813,12.417843033083,487.82424292833196,250.88996073022287,47.27880013805408,27.018115153771085,41.139719553579155,57.323963003736715
2020-07-02,174.70228675016753,138.15721873283297,54.57916462222214,111.85589295580412,25.11448375606979,33.295060455814394,27.031799203990687,232.014900924997,1404.4509099322538,438.5905662501406,98.88017961740073,154.28030809301416,33.54824338042838,140.76352787406958,136.49119358818976,11.918967191436332,157.65253281121142,41.09707978196908,247.13801818046082,,25.288163095363554,451.09708475727695,103.04602668614832,5.091872226255646,19.597201427414007,114.30120844952634,48.78359387583521,303.1897379571519,48.106634027587255,41.71156161435048,33.11424808822132,503.1301162439419,261.52365934066046,49.67700014505682,27.81682804895925,37.20351181851448,59.819426992390746
2020-07-03,150.72354150994846,144.30578476889997,70.95291400888877,115.54697694143324,27.815950559366268,35.76136123031916,25.23615006476689,313.22011624874597,1332.6822850159006,483.6203985140155,101.2733438831917,157.9777678733129,32.39801789309941,145.3835960093707,131.9764848771958,14.917216702325595,184.06186938326118,43.538094257821186,276.7945803621161,,25.08733056250825,466.64215595631896,111.36364318996299,5.940517597298253,17.29164831830647,106.68112788622457,59.35388616857777,293.08341335858023,46.44778457836011,42.169930423299384,31.04460758270749,515.6831346466724,294.4409448002745,69.54780020307956,29.15001799431092,41.01274511051255,61.64082886916697
2020-07-04,161.00014661289947,143.48420913477034,74.5915249837036,153.9021540094923,28.3539545413787,38.22766200482392,26.74061285708953,364.26339445224534,1298.8594117840446,500.7317347742879,103.4428479372265,158.07906814126633,29.139045679000652,149.39600562004225,134.39132907144838,14.806170424144511,203.53584775224266,45.338842641646515,222.42421636241465,,27.430376779153452,474.83232033432165,107.66692474382315,9.335099081468684,16.138871763752707,111.7611815950924,69.36946924479156,288.03025105929436,49.90767057246244,45.62532605999114,33.114248088221316,526.0889262173569,322.1321121714824,75.02940021908583,30.056827371554625,38.3462818061139,64.82469671676004
2020-07-05,143.87247144131442,148.38716049973755,79.1397887022221,170.27130907619537,30.17401056563353,43.160263553833445,24.896432660048873,429.2275667112445,1249.6139191552704,507.0359112912303,105.70181607596378,160.86482550998457,28.180524439559843,153.88046342020453,140.27094971832426,16.397833744740048,217.4488529279102,49.62062213207562,207.595935271587,,29.187661441637353,487.1523692995326,83.6382548439141,9.335099081468684,40.34717940938181,111.12617488148393,75.68699087748027,301.16847303743765,50.571210352153294,51.002344780353305,76.5766987040118,529.9429230953882,344.16165161358356,78.79800023009014,33.38980223493381,38.2193073630473,69.45708101753736
2020-07-06,174.70228675016753,162.40695115956268,75.5011777274073,189.6896204788529,28.86906473692252,65.35697052437632,24.750839486598295,457.0693548222442,1195.7874504680055,506.13531464595286,108.13971238410599,166.84154131923466,25.880073464901898,158.1879031493078,150.9802587537053,15.842602353834625,233.0534088848139,52.461802915444466,202.65317490797776,,32.032788990420805,488.4400580331846,75.32063834009942,15.699939364288241,53.027721509473245,110.49116816787544,82.18941558234522,324.4130196141527,50.855584543449375,53.38233667297262,76.5766987040118,527.7039344329129,375.22802025022037,105.17820030712032,34.879131543254594,41.90156621197877,72.85607507104889
2020-07-07,171.2767517158505,174.969107629803,77.3204832148147,197.75383657789044,29.08655570837436,64.12382013712394,27.031799203990687,496.5118879794937,1181.2046766818105,529.5508274231678,111.67354372985339,174.79361235357584,24.921552225461088,163.2531044457515,150.56028585035702,19.544144959870756,244.70396489057808,58.10414785143048,336.10770472542674,,34.04111431897384,491.40986268016576,90.5696019304263,17.397230106373456,43.805509073043105,117.47624201756871,93.43768580640072,330.4768143732957,55.97431998677886,59.87001827655714,80.71597971503947,521.7027107228356,409.1252028514106,110.65980032312659,38.89071209953801,44.31408063024422,75.69574098917246
2020-07-08,167.85121668153351,185.70259575310962,83.68805242074062,203.69166733738075,35.17630290902574,75.22217362239539,28.43919988067961,494.19173897024376,1149.9776898830992,587.1890127209275,114.08907401681998,189.88735227863108,23.38791824235579,169.5998751689267,164.41939166085012,22.542394470760023,261.4080288552853,64.10664246418158,281.73734072572523,,36.40089658002365,503.7763148429858,80.86571600930918,19.09452084845867,49.56939184581194,99.0610473229228,101.94322712650843,416.3805734611555,58.72327050264098,66.12851547566721,91.06418224260862,519.3903125960168,442.00619582429965,127.44720037214582,42.63805681079676,39.48905179371332,81.07389613713374
2020-07-09,161.0001466128995,204.51932801865948,63.67569205925917,207.26238988869588,37.76330077997915,90.01997826942396,31.69078075440919,468.6700998684941,1135.7766641017781,602.499155690645,118.11495782843096,195.25626648016078,24.15473523390844,173.57812339746403,173.44880908283807,25.281535999226758,276.7588521950035,71.26961936873118,316.33666327098985,,37.40505924430017,510.12195211602756,79.01735678623925,23.33774770367171,47.263838736704415,87.63092647797018,112.66760531273121,402.2317190231551,64.26856723291459,68.7729509119109,68.29813668195648,517.3348475944001,449.15581570913315,119.5674003491368,45.26239918070074,40.75879622437935,87.36992309701375
2020-07-10,137.02140137268043,224.95270911265797,75.5011777274073,230.1711828864592,36.91623068064042,101.11833175469539,37.223321345531154,385.14473553549516,1102.8699860816203,607.9027355623099,122.31976980944687,199.10567666238964,26.45518620856638,178.78618138283258,196.23233908948205,30.38966479555662,289.8472263648185,79.47302867282433,306.45114254377137,,39.49706479487624,527.4999496206283,122.91588833415001,52.61601300464167,73.77769949144106,122.55629572643656,118.64613797976345,452.7633420160137,67.30189194007279,72.66908578797658,39.32316960476281,505.42416200467477,426.8722288599567,136.35480039815602,47.46036098249674,41.26669399664576,94.95670729240449
2020-07-11,126.74479626972939,252.72726603420202,74.59152498370361,203.41082399064808,41.00277156528806,110.98353485271444,35.71885855320851,331.78130832274576,1047.5928749758334,616.0081053698071,125.89833319754551,204.32264046198927,26.07177771279006,182.65366391778326,200.53706134880187,34.20225367977383,310.12469135488703,89.39715309923945,355.87874617986364,,43.46350731876847,539.8548009840462,123.84006794568496,81.46995562009033,72.6249229368873,117.47624201756874,120.95742638196664,437.6038551181561,70.05084245593493,74.32626532802263,91.06418224260861,499.64316668762785,402.48367778072776,138.41040040415837,51.273764655011654,41.13971955357916,103.57609727620378
2020-07-12,130.17033130404639,277.50704725714445,82.77839967703692,203.41082399064808,50.88144042649509,114.68298601447158,42.41614453193511,294.65892417474623,996.3622927217132,623.2128785320273,129.34270045859046,214.50331739130502,28.755637183224326,187.99940262508662,218.80588264445188,35.27570103552431,324.96804946023445,97.80064555709097,400.3635894523467,,45.220791981252376,554.6110178237337,112.28782280149792,94.62395887125074,51.87494495491949,116.84123530396025,124.840390897668,477.0185210525859,72.89458436889575,74.53782016292212,53.81065314335962,501.368289099699,390.833789541989,166.50360048619055,52.6610028413911,52.44044498650678,113.11335907192179
2020-07-13,85.63837585792525,293.75304286106285,106.42937101333318,212.0367267831509,60.45104317037584,124.54818911249065,46.58981550418502,290.01862615624634,986.2077957920591,693.459416863672,133.0778259949184,224.12684284687717,31.822905149434916,193.87723073896512,225.94542200137258,41.05010750094067,343.8922738253142,108.04490302951947,434.96291199761123,,48.91945779467086,567.7083203488968,109.05319416112556,96.74557229885725,41.499955963935584,139.7014769938655,129.7711394890348,461.85903415472825,79.95654345274845,74.89041155442128,57.949934154387286,510.5628245087165,380.63560077225196,137.38260040115722,57.01488892418372,56.75757605077126,121.34552188506788
2020-07-14,82.21284082360823,313.31184344131043,169.1954103288886,213.8421482978608,72.40159970699247,133.18024182325732,46.783939735452456,264.4969870544967,955.5152562001718,765.5071484858717,136.1419708959779,234.459470178123,43.32516002272464,200.88445485006818,235.39481232670877,44.677619254856076,364.99436982123547,121.4904909620819,430.020151634002,,56.53435799876776,586.3508049883451,111.82573299573043,95.04828155677204,46.111062182150654,160.02169182933685,128.90825848554562,495.2099053300149,83.51122084394949,73.46241641884968,146.94447589148209,527.263477646852,367.7517679848616,159.9942004671831,58.58829327410327,57.900346038370685,129.09006529813215
2020-07-15,92.48944592655926,349.6201859818784,185.56915971555526,229.56937571488922,78.93777574378183,138.11284337226684,49.98698955136518,269.13728507299663,926.044310223882,821.3441404930765,139.31794590291545,233.80101843642598,46.00901949315891,208.17842753241897,252.508708138151,52.85802841419592,388.54921444994915,134.37584606412088,469.56223454287584,,60.36691216742313,602.2671017682597,122.45379852838252,100.56447646854897,40.347179409381816,155.57664483407748,131.71262174688547,449.7314446364422,89.67266165536459,77.111737320866,157.29267841905124,540.8442285503909,355.8841248257725,174.04080050819917,61.41681788788993,66.91553149609946,137.7381387760539
2020-07-16,82.21284082360822,377.12971850531613,219.22631123259222,242.56841062080048,86.73311003634498,138.11284337226684,52.80179090474302,278.41788110999653,885.1972737023405,861.8709895305639,140.6151751311012,234.9153213839133,45.433906749494426,218.19702923832173,278.7570145974183,56.07837048144735,429.59046527969184,149.70221564201196,454.7339534520482,,67.56341126140481,622.754113512669,145.09619901098912,112.02118897762419,79.5415822642099,154.3066314068605,129.15479591511394,548.7734257024453,92.61119496542412,81.28994531013102,182.12836448521722,546.6802809656954,365.53792629463396,202.1340005902313,66.53338470518553,85.96169795608982,146.3718705069144
2020-07-17,95.91498096087626,403.4731436770859,249.2448517748144,253.88238544631582,102.64429163203185,152.91064801929542,56.829868703542346,320.180563276496,837.3260738911133,948.3282674772036,142.27026069809682,246.31160152866974,47.15924498048788,225.5210225292147,301.22556492655104,58.41034232325012,458.7697162560158,164.7084521738897,430.0201516340021,,74.05699649039295,627.9280700460814,100.73557765731091,92.07802275812291,64.55548705501093,142.2415038482994,128.01456030336035,565.9541775200172,98.82003147538857,81.36046358843086,275.26218723333966,562.426611067366,372.79642363964257,193.9116005662219,68.83944298903707,92.56436899555315,156.35372646153058
2020-07-18,109.6171210981443,460.45338926994816,281.08269780444397,277.2325037032305,113.64475603020101,175.1073549898383,65.46839699494332,392.10518256324514,813.9630959928111,1005.0658561296859,144.23847056155105,251.4779151942927,52.71866816924457,235.51788517375934,319.3893929963639,63.74056367594215,495.53980136313714,168.91019840281544,405.30634981595597,,76.34983457382432,630.3526371211558,137.70276211870944,66.1943389413234,65.7082636095647,146.0515441299503,128.66172105597727,558.879750301017,104.50751530131024,83.7757146202001,260.7747036947428,577.879303311663,376.6434272324972,241.87560070627677,71.72802120396571,109.07104659421147,168.60157845182107
2020-07-19,137.02140137268037,542.8229722013973,345.6680426074068,288.5865990068506,115.31600244240985,194.83776118587642,64.35218266515555,440.82831175749453,786.3245404399175,1084.3183609141056,146.1619483826541,249.4012597012482,59.04490834955392,247.0385525001689,355.50706268431566,66.33164350016743,527.1083678179573,184.35661787296155,454.7339534520483,,83.1446686020954,649.9695889103947,139.55112134177935,65.77001625580209,61.097157391349626,135.89143671221458,133.00694325211924,587.1774591770179,108.01479699396191,88.88828979693791,273.1925467278258,591.3682923847725,377.6233243740733,282.302400824323,76.6944540184064,124.18100531913716,178.89895284178425
2020-07-20,140.44693640699737,599.5116909563427,366.590055712592,292.27768299247964,114.85812671303758,183.73940770060497,64.69190006987357,431.54771572049464,764.030456955263,1143.7577395024205,148.3090864155133,249.6545103711317,74.38124818060689,255.97020113816527,401.38910237511476,67.14598287349538,546.3497579545189,198.16235548228903,504.1615570881405,,85.40403459671755,670.1897822685517,138.1648519244769,64.92137088475948,73.77769949144106,111.76118159509237,134.76352243779365,630.6346549508763,110.5267690170773,96.15167246182058,314.5853568381025,603.4257969031847,364.84836904685807,342.60000100039196,78.24984228798336,131.29157413086688,191.04641260264614
2020-07-21,140.44693640699737,679.7610787029411,360.2224865066661,325.2165955164091,111.16078019835638,186.20570847510976,65.6139901683939,459.3895038314943,744.4086095047284,1147.3601260835303,150.79171476600672,244.84274764334563,68.05500800029755,265.54884564991545,428.89732754442684,72.92038933891175,570.7292335890851,202.64421812647652,345.99322545264533,,85.18646601945764,688.6930573151727,158.49680337824609,72.98350190966426,68.01381671867223,85.09089962353622,137.96850902218208,654.8898339874486,112.70697115034726,102.28676267390594,273.1925467278258,611.4824856148788,361.43687529470407,398.10120116245554,81.4567045889644,147.6712772864586,203.5380742929776
2020-07-22,154.1490765442654,775.5143937387603,416.62095661629564,320.562620056268,113.24411476700027,198.53721234763358,70.0303164297281,503.4723350072437,712.3417770952939,1103.2308904649328,152.9164867776903,247.17265380627364,73.61443118905424,279.00014866360635,424.69759851094403,78.47270324796592,604.3065165966233,219.2511198884212,316.33666327098996,,87.01069485955998,718.8667365604775,166.35233007629327,75.10511533727079,91.06934780974757,115.57122187674325,152.14441122236158,711.4852517394503,118.58403777046631,103.96157178352694,473.9476757626676,636.3132369290518,359.9125908522523,407.6940011904665,85.3061404221645,192.36628124590266,213.60598072996112
2020-07-23,205.53210205902056,918.7600809152349,407.5244291792587,326.781294162491,115.99136914323398,203.4698138966431,78.42618943204478,566.1163582569928,665.6921708996642,1118.5410334346502,156.47268414461334,251.8831162661063,87.60884128489008,292.4317830027352,448.6360540017958,88.13372944972024,622.5118318796776,233.4970404360171,311.3939029073808,,85.2868822858853,733.4141390109244,162.19352182438593,66.61866162684471,62.24993394590338,163.83173211098773,175.87363881831425,684.1981753233067,125.36162266302293,106.58837765019567,492.5744403122921,671.604836912167,355.9567097992226,444.6948012985089,88.0565953544666,185.76361020643932,224.30492403763876
2020-07-24,256.91512757377575,1065.7161096651982,406.614776435555,323.2506920892805,116.88422681550992,201.00351312213834,88.13240099541667,593.9581463679925,632.3273952736573,1113.1374535629855,159.1342406645117,251.12336425645586,102.94518111594303,306.9907429522926,422.59773399420266,91.35407151697166,650.2955534614817,237.2586037266744,469.5622345428759,,85.82243570683276,748.5763838296915,159.88307279554851,78.07537413591992,57.63882772768831,179.7068999511997,202.86948735604747,690.2619700824498,131.4756677758887,112.63532001440625,461.52983272958454,712.8426035071017,361.83609264867954,438.5280012805018,93.7316606623825,205.0637255525629,228.92296659135485
2020-07-25,349.40457350033506,1167.7505029361378,432.9947060029623,325.1764750383044,129.88789752968282,198.53721234763358,93.9561279334398,575.3969542939928,606.9029781490343,1082.5171676235507,161.84052922676133,252.79481867768678,113.48891474979193,320.0973265644474,431.2071785128423,90.90988640424733,661.6077993109985,257.6670854100281,578.3029625422788,,86.40819726099406,759.0519056899415,131.69559464373214,96.74557229885727,88.76379470064002,197.48708793223713,225.33521062546242,772.1231993308809,137.06836020471164,119.84581397056404,467.73875424612606,752.8691139403696,373.05047104671786,415.9164012144759,100.32554606777049,213.9519365672251,231.87736648596822
2020-07-26,393.93652894645624,1236.285812286436,380.2348468681476,330.15141432328267,143.5440411582112,209.63556583290503,107.05951354399183,603.2387424049924,596.5194324164556,1084.3183609141056,165.08360229722572,261.7598923915619,125.56628236674615,329.1004035469062,422.17776109085435,103.53214669083052,684.4225904729216,261.9088482697055,528.8753589061865,,87.02743090396459,758.042636141944,149.7170970686639,106.92931675136856,88.76379470064002,222.88735647657634,245.05820499092962,796.3783783674529,147.7797880768641,123.3364687464057,542.245812444624,789.7023126746972,326.015408251062,352.1928010284029,106.5410937859641,201.76239003283126,232.78089655082573
2020-07-27,448.74508949552836,1288.681135792059,408.4340819229623,340.38213623997206,156.31877400769795,213.33501699466214,115.60097971975908,638.0409775437421,570.4842184840338,1140.1553529213104,166.29136744070902,266.87555592320814,122.49901440053556,339.11900525280896,392.6746646306379,112.00867925865326,719.8605793398193,258.2273182405515,548.6464003606235,,88.34957841192866,754.3767835308265,166.81441988206072,114.14280240523074,73.77769949144104,231.1424437534866,270.63646330864486,788.2933186885956,154.46258157232202,126.47453213074822,517.410126378458,826.5538637751106,335.99584210044884,333.3498009733813,116.1016270877653,214.0789110102917,230.34279955041663
2020-07-28,517.2557901818685,1368.2944649832023,429.3560950281475,327.98490850563076,172.01246463193297,225.66652086718597,123.99685272207576,675.1633616917417,548.1137853984045,1134.7517730496454,168.12538117710957,274.21982534982897,127.67502909351593,349.94816338935044,380.1804707560267,124.66795497129682,759.7600333922276,276.11475218654977,637.6160869055896,,85.72201944040512,747.1958887008212,139.5511213417793,122.62925611565683,100.2915602461777,273.05288685164624,288.140620807997,840.8462066011687,165.36359223867183,128.04356382291948,515.3404858729442,863.3870625094381,342.52848971095653,322.7292009423692,124.08875603964692,220.68158204975504,228.5213976736404
2020-07-29,709.0857521036212,1475.5763413366471,419.3499148474067,343.07020827298453,181.46759844347065,244.16377667597172,126.22928138165128,679.8036597102416,533.4546620112345,1182.4833952493525,170.89876780288606,275.7899795031065,129.97548006817388,357.06822358083616,389.3148814038517,118.89354850588047,775.3857337338968,270.71250703507377,696.9292112689002,,88.56714698918857,731.3607975167224,183.91174269545755,114.56712509075204,89.9165712551938,272.41788013803773,287.8324490210366,886.3246672947414,172.75732121237,131.2697750551368,327.00319987118553,873.9763777409813,350.1136194364905,353.56320103240444,130.59256104332198,198.84197784229943,228.5644229148241
2020-07-30,787.8730578929125,1533.0601332859114,448.4588026459252,385.798517454452,186.698828651549,266.3604836465146,120.64820973271244,656.6021696177419,537.4248412619264,1219.4078577057298,172.71041551811098,267.3820572629751,128.82525458084493,363.8228605028258,361.1766968795172,119.74490330526876,798.6022682063632,247.82299424511635,830.3837410863492,,91.94782795891949,745.8849983683647,180.21502424931768,114.14280240523074,94.52767747340887,248.922631734524,285.95260112057804,887.3352997545986,176.16981150792296,136.02975884037542,310.4460758270748,862.8181391607765,358.9689861974011,358.0170010454095,137.7329342191019,205.69859776789596,228.53573942070165
2020-07-31,989.9796249176161,1592.1340716238137,486.6642178814806,415.1667074270663,200.0459061627511,281.1582882935432,115.16420019940733,661.2424676362417,550.4042734276499,1236.5191939660021,174.6115273180384,263.88719801858315,116.93959121177886,372.723453338882,375.5607688191957,138.80784772635482,808.6669953547183,264.83006231457773,780.9561374502571,,93.65490448818957,754.0635619469651,219.4926577395536,100.1401537830277,87.61101814608627,288.2930479782497,283.024969144454,967.1752640833153,184.9854114381015,139.36174749004246,335.2817618932408,846.227600219156,371.526186604266,417.6294012194777,148.27234121951713,186.14453353563917,232.55142859784607
