,1st dose,2nd dose
1,31.560432560765534,3.3293601709209497
2,24.67963911087682,2.4014881816376175
3,19.051361547133823,1.8873440442098683
4,15.495857574964049,1.6430308444378312
5,11.991815729919082,1.429872349943281
