date,Cases,Recent
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,7.571428571428571,
2020-09-05,7.142857142857143,
2020-09-06,7.0,
2020-09-07,7.714285714285714,
2020-09-08,6.428571428571429,
2020-09-09,5.857142857142857,
2020-09-10,6.0,
2020-09-11,6.142857142857143,
2020-09-12,7.428571428571429,
2020-09-13,8.285714285714286,
2020-09-14,9.142857142857142,
2020-09-15,9.857142857142858,
2020-09-16,11.142857142857142,
2020-09-17,13.0,
2020-09-18,11.857142857142858,
2020-09-19,13.857142857142858,
2020-09-20,15.714285714285714,
2020-09-21,17.0,
2020-09-22,20.0,
2020-09-23,21.714285714285715,
2020-09-24,23.142857142857142,
2020-09-25,26.571428571428573,
2020-09-26,28.142857142857142,
2020-09-27,29.857142857142858,
2020-09-28,33.42857142857143,
2020-09-29,39.0,
2020-09-30,43.57142857142857,
2020-10-01,47.57142857142857,
2020-10-02,57.42857142857143,
2020-10-03,63.57142857142857,
2020-10-04,68.57142857142857,
2020-10-05,76.57142857142857,
2020-10-06,79.42857142857143,
2020-10-07,80.57142857142857,
2020-10-08,85.28571428571429,
2020-10-09,91.42857142857143,
2020-10-10,93.28571428571429,
2020-10-11,94.71428571428571,
2020-10-12,90.0,
2020-10-13,87.57142857142857,
2020-10-14,90.0,
2020-10-15,85.14285714285714,
2020-10-16,82.71428571428571,
2020-10-17,79.57142857142857,
2020-10-18,81.85714285714286,
2020-10-19,84.71428571428571,
2020-10-20,85.57142857142857,
2020-10-21,81.0,
2020-10-22,80.14285714285714,
2020-10-23,75.71428571428571,
2020-10-24,74.28571428571429,
2020-10-25,67.42857142857143,
2020-10-26,63.857142857142854,
2020-10-27,61.857142857142854,
2020-10-28,60.0,
2020-10-29,60.42857142857143,
2020-10-30,56.57142857142857,
2020-10-31,55.42857142857143,
2020-11-01,56.0,
2020-11-02,52.285714285714285,
2020-11-03,49.57142857142857,
2020-11-04,50.285714285714285,
2020-11-05,50.0,
2020-11-06,49.42857142857143,
2020-11-07,47.714285714285715,
2020-11-08,46.714285714285715,
2020-11-09,47.142857142857146,
2020-11-10,46.857142857142854,
2020-11-11,46.142857142857146,
2020-11-12,42.714285714285715,
2020-11-13,41.714285714285715,
2020-11-14,40.57142857142857,
2020-11-15,38.714285714285715,
2020-11-16,36.42857142857143,
2020-11-17,33.142857142857146,
2020-11-18,29.857142857142858,
2020-11-19,29.0,
2020-11-20,25.0,
2020-11-21,22.714285714285715,
2020-11-22,20.571428571428573,
2020-11-23,18.714285714285715,
2020-11-24,18.285714285714285,
2020-11-25,19.285714285714285,
2020-11-26,18.571428571428573,
2020-11-27,18.142857142857142,
2020-11-28,17.714285714285715,
2020-11-29,19.571428571428573,
2020-11-30,20.285714285714285,
2020-12-01,20.857142857142858,
2020-12-02,19.571428571428573,
2020-12-03,18.714285714285715,
2020-12-04,19.714285714285715,
2020-12-05,22.857142857142858,
2020-12-06,23.285714285714285,
2020-12-07,25.571428571428573,
2020-12-08,26.0,
2020-12-09,30.142857142857142,
2020-12-10,30.571428571428573,30.571428571428573
2020-12-11,,31.0
2020-12-12,,29.285714285714285
2020-12-13,,27.0
2020-12-14,,25.142857142857142
2020-12-15,,25.571428571428573
2020-12-16,,21.714285714285715
2020-12-17,,20.142857142857142
2020-12-18,,
2020-12-19,,
2020-12-20,,
