date,East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber
2020-11-02,228.17261683426838,72.92218869574175,110.34986679922233,239.40647738621772,325.3741105837401,82.99498912882537,90.47678638468277,213.68390205874064,347.1216959968168
2020-11-03,235.6094750477062,76.87920668698354,113.54152448510753,253.24582679412183,324.5383894092956,88.53664724488674,94.8567138030284,225.67207372935897,353.20894558444274
2020-11-04,239.12359486284717,79.26597944360559,115.17130713321912,260.66485946640034,321.64122267122116,93.34230389240871,96.54611437867601,231.84142523236724,355.2875186143638
2020-11-05,237.4073968135923,80.20812658437745,116.0541060676129,276.78698815808247,309.99684097396056,93.99171695288466,96.23326242022276,237.52003286581802,354.6194058547464
2020-11-06,237.4073968135923,82.84613857853864,117.54807349504853,273.5054929376516,304.20250749781184,97.67172429558165,98.67350769615817,241.16555875395926,352.91200658016834
2020-11-07,236.3449884973869,85.23291133516068,121.35089967397558,293.33713796547295,301.6396292295152,100.13949392539024,101.92716806407209,244.18012823838376,352.31812857161947
2020-11-08,245.25287361018601,88.43621161378499,124.47464974952278,307.74718219432157,303.0882125985524,105.9842114696737,106.18195469903641,254.48574949909073,352.0954243184136
2020-11-09,243.45495184429998,93.27256693641385,122.98068232208716,313.0261092880582,286.4852185995876,108.7550405277044,110.62445250907271,259.1127631263469,346.3793484861307
2020-11-10,255.95868048887124,93.20975712702908,128.48119875946375,320.4451419603367,280.8580293583277,112.91128411475042,114.69152796896509,268.3667903808593,347.64133925429707
2020-11-11,259.6362477372746,94.9684317898032,137.0375576620496,333.9991439577686,275.5094138418827,120.57435822836653,119.5094481291453,283.72006287130034,347.7898087564343
2020-11-12,266.5827636509253,98.3601614965819,141.58736755469448,335.14053359965754,270.1050835804747,126.07272214039617,122.88824928044049,288.2068639643972,338.2877606196523
2020-11-13,269.116198866492,99.17668901858417,144.50739479922777,344.1289770295335,263.36359943995535,131.78755707258446,123.70166437241897,290.73068957926426,335.0956663237021
2020-11-14,272.8754898315265,98.67421054350584,147.22369921274708,328.86289056926813,259.1849935677327,131.8741454806479,124.13965711425352,294.86695933696296,332.79438904057525
2020-11-15,266.0924213511382,98.04611244965794,150.00791123660437,319.7317734341561,248.09775932010183,131.0082614000133,122.26254536353397,291.0111146475828,325.89055719119455
2020-11-16,257.18453623833904,94.21471407718572,152.86003087079968,311.59937223569693,238.23624946165629,130.61861356372776,121.1988487047929,284.63144434333566,307.48033892617946
2020-11-17,248.93044085858938,91.89075112994847,151.50187866404002,301.75488657440434,226.87044148921058,128.67037438229994,115.50494306094357,275.0969920205047,292.70762346352626
2020-11-18,238.3880814131665,90.76017456102224,146.61253071970523,282.77928377799975,211.93888983913482,124.42754238719046,108.30934801651858,255.60744977236493,278.2318470051475
2020-11-19,225.63918161870163,87.24282523547397,142.40225887875027,266.51448138108145,202.7459569202449,120.27129880014442,101.2388937554749,243.12853423218914,266.05734782989555
2020-11-20,213.3806241240239,83.03456800669301,138.8031555308372,247.11085746896848,188.37155271979884,114.6430522760196,95.29470654486298,232.96312550564144,249.6514678437329
2020-11-21,207.41479280994741,83.41142686300176,133.77799236582646,239.69182479668996,178.1200396466125,113.73387399135329,90.41421599299211,220.5543162325453,237.62543817061817
2020-11-22,200.3048294630343,81.0874639157645,128.95655203182966,228.84862319874446,170.98855229135245,108.53856950754574,86.22199974971844,213.2632644562628,227.67798152742452
