,Black,Mixed,Other,South Asian,Unknown,White,All
2021-01-01,2.879940157087645,3.32512315270936,2.9793103448275864,4.053737405295634,3.0643824728145983,5.6984559730618445,5.383302038268546
2021-01-02,2.9298092507168683,3.32512315270936,3.020689655172414,4.112317425603374,3.1083526407468165,5.769723257573429,5.451316363229549
2021-01-03,2.9298092507168683,3.386699507389163,3.0620689655172413,4.143560103100836,3.137102365933267,5.811576324042245,5.491489310309319
2021-01-04,2.9796783443460915,3.417487684729064,3.103448275862069,4.182613449972663,3.169234411729888,5.861624396532927,5.539671420889169
2021-01-05,3.0669492581972326,3.54064039408867,3.2,4.288057486526595,3.2504101063739834,5.965525365738729,5.641756473120357
2021-01-06,3.216556539084902,3.786945812807882,3.379310344827586,4.4989455596344605,3.426290778102856,6.2138633160799195,5.881777118964047
2021-01-07,3.590574741304077,4.310344827586207,3.9586206896551728,5.112083105522143,3.9742267169504997,7.144435517741457,6.76265797439356
2021-01-08,4.363545692557038,5.141625615763547,4.910344827586207,6.0845114426306335,4.6506908389846275,8.248712579187904,7.824571350840771
2021-01-09,5.236254831068445,5.726600985221674,5.517241379310345,7.021791767554479,5.2442881060695745,9.224210974576458,8.764058942358178
2021-01-10,5.622740306694926,6.0344827586206895,5.76551724137931,7.451378583144576,5.548696960984932,9.66396085128552,9.190451551552952
2021-01-11,5.872085774841042,6.280788177339902,5.931034482758621,7.70522533781145,5.731342273934146,9.94698123782639,9.463398758452527
2021-01-12,6.221169430245605,6.65024630541872,6.248275862068965,8.048894790283526,6.187955556307182,10.639751925460567,10.118751740086118
2021-01-13,6.919336741054731,7.266009852216748,6.772413793103449,8.798719050222605,6.906698685968443,11.766272574680652,11.190326964565173
2021-01-14,7.929185887046502,8.189655172413794,7.737931034482759,10.017183472623605,7.674485464477178,12.94254861760492,12.332586235171924
2021-01-15,9.051240493704027,9.298029556650246,8.579310344827586,11.15754120128095,8.67057888417243,14.408722998552703,13.742071881606766
2021-01-16,9.961351452437352,10.252463054187192,9.420689655172414,12.14559087713817,9.661598822952428,15.970310663897925,15.226309720709027
2021-01-17,10.372771474878444,10.652709359605911,9.917241379310344,12.559556353979536,10.091153540444099,16.661032600026633,15.882552609398182
2021-01-18,10.85899513776337,11.05295566502463,10.303448275862069,12.94227915332344,10.426003280850992,17.154635373450812,16.359161402442666
2021-01-19,11.694302456052862,11.976600985221674,11.144827586206898,14.004530188237133,11.447464105122524,18.703930529763237,17.83653424425915
2021-01-20,12.978431617005363,13.331280788177342,12.303448275862069,15.562758728423026,12.644805601122929,20.518831684820068,19.58329466475294
2021-01-21,14.125420770477495,14.5935960591133,13.255172413793105,16.9452472076857,13.89119074597081,22.36680554275086,21.353065539112052
2021-01-22,15.870839047500313,16.594827586206897,15.351724137931033,18.999453253143795,15.675364867835823,25.059011360327098,23.938245535527
2021-01-23,17.317042762747786,18.257389162561577,17.227586206896554,20.944309927360774,17.694610272107695,27.980238328335844,26.730011098412277
2021-01-24,18.00274280014961,19.11945812807882,18.220689655172414,21.89330625634617,18.37614787505708,28.98046808118324,27.700772566453807
2021-01-25,18.71337738436604,19.98152709359606,18.89655172413793,22.889166601577752,19.013715310074243,29.865382392151524,28.566906390676827
2021-01-26,19.710759256950507,21.05911330049261,20.0,24.12715769741467,19.84576618017622,31.0505851380639,29.724166951648805
2021-01-27,20.882682957237254,22.10591133004926,21.213793103448275,25.548699523549168,20.71671373729516,32.19364213872096,30.856382985485613
2021-01-28,22.129410297967834,23.583743842364534,22.593103448275862,27.32562680621729,21.949569599702357,34.05873770566173,32.65869903216252
2021-01-29,23.48834309936417,25.24630541871921,24.165517241379312,29.071311411387956,23.804772454380952,36.777723632202274,35.252269580815636
2021-01-30,24.82234135394589,26.72413793103448,25.862068965517242,30.918534718425366,25.77328304950026,39.568854879613895,37.92046519255682
2021-01-31,25.532975938162323,27.832512315270936,26.813793103448276,32.082324455205814,26.970624545500666,41.17361266596716,39.46305550858824
2021-02-01,26.293479616007982,28.756157635467982,27.69655172413793,33.10942747793486,27.971791446111176,42.58988531381751,40.821816452855906
2021-02-02,27.22852512155591,29.95689655172414,28.855172413793102,34.542685308130906,29.14207437723022,44.20254542740615,42.38258629873671
2021-02-03,28.188505173918465,31.00369458128079,30.04137931034483,35.991564477075684,30.713162300654478,46.2581748843553,44.35868848040742
2021-02-04,29.497568881685577,32.573891625615765,31.503448275862066,37.70600640474889,32.29101486529908,48.414339504465545,46.43954543547601
2021-02-05,30.63209076175041,34.05172413793103,33.11724137931035,39.40482699367336,33.934822681842014,50.45153019786549,48.42073280032138
2021-02-06,31.81648173544446,35.745073891625616,34.606896551724134,41.1544169335312,36.170536605164806,53.072615070323394,50.95556948330725
2021-02-07,32.37750903877322,36.607142857142854,35.46206896551724,42.10731859720378,37.403392467572,54.39552318528177,52.24568045471708
2021-02-08,33.11307816980427,37.40763546798029,36.358620689655176,43.18128563617903,38.46713229947067,55.605749967439486,53.43103665272903
2021-02-09,34.0481236753522,38.608374384236456,37.66896551724138,44.71608216824182,40.002705856488134,57.3302133774693,55.121097280825424
2021-02-10,35.20758010223164,40.08620689655172,39.00689655172414,46.69608685464344,41.67526339821752,59.14569989009911,56.91870953306577
2021-02-11,36.75352200473757,41.717980295566505,40.855172413793106,49.04709833632742,43.6589944360826,61.30932781926499,59.06351266655564
2021-02-12,38.38673482109463,43.62684729064039,42.67586206896552,51.265328438647195,45.76787133652399,63.57992984489488,61.3081125198481
2021-02-13,39.758134895898266,45.38177339901478,44.42758620689655,53.31953448410529,47.962997412524736,66.01091984552414,63.68924954138004
2021-02-14,40.44383493330009,46.30541871921182,45.36551724137931,54.432554869952355,48.945561549779306,66.96358929556607,64.64640814442937
2021-02-15,41.10460042388729,47.19827586206897,46.220689655172414,55.45575255799422,49.98055165649152,67.97274575140156,65.65251163553475
2021-02-16,42.1892532103229,48.429802955665025,47.51724137931034,56.928063735062096,51.436640679169976,69.44418835050627,67.11628161235903
2021-02-17,43.41104600423888,50.0,49.03448275862069,58.689369678981485,53.190373915543454,71.25528468133867,68.91173266175015
2021-02-18,44.43336242363795,51.47783251231527,50.23448275862069,60.12262750917754,54.68874194584905,72.73404425010574,70.38325754291577
2021-02-19,45.243735195112826,52.493842364532014,51.29655172413793,61.32156525814262,55.83703979300198,73.87622321440331,71.52310135151455
2021-02-20,45.94190250592195,53.50985221674877,52.15172413793103,62.37210028899477,56.85004481574808,74.93396434879702,72.57153899254894
2021-02-21,46.32838798154844,53.84852216748769,52.55172413793103,62.914941810513156,57.220408922561774,75.31239801973533,72.95483467433851
2021-02-22,46.81461164443336,54.46428571428571,53.06206896551724,63.54760602983676,57.78694762476535,75.80102525378909,73.45470818040705
2021-02-23,47.64991896272285,55.29556650246305,53.87586206896552,64.55908771381708,58.61223385364699,76.58847752885447,74.25320906840716
2021-02-24,48.56002992145618,56.52709359605911,54.93793103448276,65.75021479340779,59.828178113003325,77.74470507490382,75.41199518433153
2021-02-25,49.64468270789178,57.789408866995075,56.068965517241374,67.08974459111145,61.235223486834315,78.96488293580236,76.64807608451066
2021-02-26,50.791671861363916,59.11330049261084,57.42068965517242,68.40584238069202,62.66425394463141,80.27623023869418,77.96717260001603
2021-02-27,51.76411918713377,60.3448275862069,58.35862068965517,69.48762008904164,63.792257868123315,81.25216765226247,78.95865618949426
2021-02-28,52.188006482982175,60.929802955665025,58.9103448275862,70.00312426774975,64.4737954710727,81.78908688608796,79.50493199203152
2021-03-01,52.54955741179405,61.45320197044335,59.296551724137935,70.40927907521674,65.12150986792038,82.27405563531053,79.99755911207616
2021-03-02,53.01084652786435,61.94581280788177,59.98620689655172,70.90916191517613,65.89606128764946,82.86263267495241,80.59646656047109
2021-03-03,53.659144745044266,62.80788177339901,60.731034482758616,71.75661954229477,66.92428675314133,83.60501241689752,81.36331218320898
2021-03-04,54.58172297718489,63.94704433497537,61.696551724137926,72.77200656096228,68.29074427965027,84.65294881194365,82.43247194568008
2021-03-05,55.566637576362055,65.11699507389163,62.78620689655172,73.7366242286964,69.70117197409142,85.69415359490037,83.49934337572257
2021-03-06,56.71362672983419,66.50246305418719,63.98620689655172,74.81449660235883,71.11498198914276,86.73696811118282,84.57511387632071
2021-03-07,57.10011220546066,66.96428571428571,64.42758620689655,75.27532609544639,71.77960798904128,87.18549835148673,85.0396453593254
2021-03-08,57.598803141752896,67.64162561576354,65.04827586206896,75.84941029446225,72.60320305761783,87.75197814274821,85.62596697936306
2021-03-09,58.259568632340105,68.25738916256158,65.77931034482759,76.4664531750371,73.35746055368588,88.25919047974443,86.1594026943843
2021-03-10,58.82059593566888,68.90394088669952,66.44137931034483,77.00148402718114,74.16414401921159,88.7662564773474,86.69245702066746
2021-03-11,59.394090512404944,69.55049261083744,67.0896551724138,77.47402952433023,74.945460080161,89.2550300507944,87.20567913256946
2021-03-12,60.191996010472515,70.41256157635468,67.77931034482758,78.03639771928455,75.99228830900881,89.92672786580093,87.90425617118761
2021-03-13,61.151976062835054,71.61330049261085,68.75862068965517,78.83308599546982,77.27926130117874,90.77037446787338,88.78361147166473
2021-03-14,61.60079790549807,72.07512315270937,69.29655172413793,79.19237678669062,77.9523431026027,91.20441710824578,89.23441296009784
2021-03-15,62.19922702904874,72.72167487684729,69.93103448275862,79.69225962665001,78.71505640019618,91.68543469385068,89.74051581555533
2021-03-16,62.72285251215559,73.18349753694581,70.44137931034483,80.04373974849645,79.40843212528115,92.10118491006712,90.17720592067877
2021-03-17,63.18414162822591,73.70689655172413,70.9103448275862,80.46551589471218,79.98173546870508,92.44186301754755,90.54117790640466
2021-03-18,63.72023438474006,74.29187192118226,71.37931034482759,80.81699601655862,80.5668769342646,92.79790676131898,90.91811710922592
2021-03-19,64.2438598678469,74.8768472906404,71.8344827586207,81.18019214246661,81.19260624714617,93.16580399594348,91.30853204746
2021-03-20,64.82982171799027,75.33866995073892,72.31724137931035,81.53167226431304,81.86230572795995,93.58038349701394,91.7428066905755
2021-03-21,65.00436354569256,75.55418719211822,72.60689655172415,81.71522299461064,82.15825878134989,93.74018611444032,91.91519440019628
2021-03-22,65.27864356065328,75.83128078817734,72.89655172413792,81.89096305553386,82.4102416668076,93.88564747132845,92.07283507861057
2021-03-23,65.59032539583593,76.01600985221675,73.15862068965518,82.086229789893,82.64531294921446,94.01691390707155,92.21725428077076
2021-03-24,65.87707268420397,76.29310344827587,73.40689655172415,82.34398187924705,82.8820753919264,94.15139980946611,92.36663153652623
2021-03-25,66.23862361301583,76.53940886699507,73.7103448275862,82.55486995235492,83.09516159036716,94.280178475524,92.50888953583718
2021-03-26,66.57523999501309,76.87807881773398,73.97241379310346,82.80090603764742,83.3420709949096,94.41232294762659,92.65750401411647
2021-03-27,67.0240618376761,77.15517241379311,74.31724137931035,83.05865812700148,83.61096548341817,94.56978413476102,92.83179866742775
2021-03-28,67.2360054856003,77.30911330049261,74.49655172413793,83.19925017574006,83.75302294904535,94.63988070412663,92.91239882074602
2021-03-29,67.48535095374642,77.46305418719211,74.66206896551724,83.35936889791455,83.87478649101149,94.7083675401665,92.99096490079444
2021-03-30,67.68482732826331,77.64778325123153,74.82758620689656,83.49996094665313,83.99485887267254,94.77861044892536,93.06991236958095
2021-03-31,67.95910734322403,77.77093596059113,74.97931034482758,83.66007966882762,84.09801965128274,94.84314612134756,93.14364752561343
2021-04-01,68.13364917092632,77.89408866995073,75.0896551724138,83.7772397094431,84.16904838409633,94.88821865446782,93.19526213483617
2021-04-02,68.20845281137015,77.95566502463053,75.1448275862069,83.8241037256893,84.21978319324889,94.91412072707264,93.22462906766981
2021-04-03,68.3081909986286,78.04802955665025,75.18620689655172,83.88268374599703,84.26882684209637,94.9413398542167,93.2556486850352
2021-04-04,68.35806009225782,78.07881773399015,75.24137931034483,83.92173709286887,84.28235612453705,94.95260798749676,93.2688701612893
2021-04-05,68.37052736566513,78.10960591133005,75.2551724137931,83.94516910099196,84.29419424667263,94.9591932601929,93.27662506563065
2021-04-06,68.42039645929435,78.14039408866995,75.29655172413793,84.01155979067406,84.31787049094383,94.97953443585432,93.29925413075786
2021-04-07,68.54506919336741,78.20197044334975,75.37931034482759,84.12090916191518,84.36014949857096,95.01085106600931,93.33548606087727
2021-04-08,68.68220920084778,78.29433497536947,75.46206896551723,84.19120518628446,84.40073734589302,95.0446554658495,93.37273502763162
2021-04-09,68.80688193492084,78.41748768472905,75.54482758620689,84.30445989221276,84.44301635352015,95.07889888386944,93.41189093807645
2021-04-10,68.90662012217928,78.50985221674877,75.61379310344827,84.3864719206436,84.48529536114728,95.10933747766495,93.44621592450537
2021-04-11,68.9689564892158,78.54064039408867,75.65517241379311,84.43333593688979,84.50389812450322,95.1214836473045,93.46083582613251
2021-04-12,68.99389103603042,78.57142857142857,75.68275862068965,84.46457861438725,84.52080972755408,95.13684928359551,93.4771084122914
2021-04-13,69.05622740306696,78.60221674876847,75.72413793103449,84.51534796532063,84.54786829243544,95.15382465321223,93.49668636751382
2021-04-14,69.13103104351079,78.66379310344827,75.77931034482759,84.55440131219245,84.56985337640155,95.17211707736818,93.51702710021243
2021-04-15,69.20583468395462,78.69458128078819,75.82068965517242,84.62079200187456,84.59183846036767,95.19114119849036,93.53863912870472
2021-04-16,69.26817105099114,78.69458128078819,75.86206896551724,84.65594001405921,84.61889702524901,95.21426282262348,93.56292087836368
2021-04-17,69.33050741802768,78.78694581280789,75.90344827586208,84.71842536905413,84.64257326952021,95.23475033767815,93.585931332229
2021-04-18,69.35544196484229,78.81773399014779,75.93103448275862,84.74966804655159,84.65102907104564,95.2438233800595,93.59610169857831
2021-04-19,69.40531105847151,78.81773399014779,75.97241379310344,84.77310005467469,84.66455835348633,95.25538419212606,93.60881465651495
2021-04-20,69.44271287869343,78.84852216748769,76.01379310344828,84.80824806685932,84.68146995653719,95.2684083981251,93.62343455814208
2021-04-21,69.49258197232265,78.91009852216749,76.06896551724138,84.86292275247989,84.69838155958803,95.28333501623636,93.64072418093589
2021-04-22,69.52998379254457,78.91009852216749,76.12413793103448,84.89416542997735,84.72036664355414,95.30074940403283,93.65941222910276
2021-04-23,69.5923201595811,78.97167487684729,76.15172413793103,84.93321877684917,84.74235172752024,95.31845647061579,93.6788630547458
2021-04-24,69.66712380002494,79.06403940886699,76.19310344827586,84.99179879715692,84.76602797179144,95.33528550083926,93.69869526912696
2021-04-25,69.67959107343225,79.12561576354679,76.20689655172413,85.0191361399672,84.77786609392705,95.34699265229906,93.71115396790486
2021-04-26,69.70452562024686,79.12561576354679,76.23448275862069,85.0425681480903,84.79308653667282,95.35752908861289,93.7227227596272
2021-04-27,69.75439471387608,79.1564039408867,76.26206896551724,85.07771616027495,84.81168930002875,95.37069963400518,93.73759692041307
2021-04-28,69.8167310809126,79.1871921182266,76.30344827586207,85.10505350308522,84.82521858246943,95.38518723393669,93.75323385867513
2021-04-29,69.87906744794913,79.2179802955665,76.33103448275862,85.1519175193314,84.85058598704572,95.4021626035534,93.77243042515944
2021-04-30,69.89153472135644,79.2795566502463,76.35862068965518,85.19097086620323,84.86749759009656,95.4159185065187,93.78755884510404
2021-05-01,69.94140381498566,79.2795566502463,76.37241379310345,85.2222135437007,84.88271803284233,95.427332979192,93.80027180304069
2021-05-02,69.95387108839297,79.3103448275862,76.38620689655173,85.25345622119815,84.88779151375759,95.43260119734892,93.806628282009
2021-05-03,69.96633836180027,79.3411330049261,76.41379310344828,85.2651722252597,84.89286499467285,95.43625968218011,93.81107781728683
2021-05-04,70.01620745542951,79.3411330049261,76.42758620689655,85.28469889869562,84.90301195650336,95.44474736698847,93.82048540615993
2021-05-05,70.06607654905872,79.40270935960592,76.46896551724139,85.31984691088026,84.91823239924912,95.45586916087528,93.83357975283467
2021-05-06,70.14088018950255,79.43349753694581,76.53793103448275,85.37061626181364,84.94021748321524,95.4703567608068,93.85099650520786
2021-05-07,70.16581473631717,79.43349753694581,76.60689655172413,85.4018589393111,84.95374676565591,95.48338096680583,93.8652350180969
2021-05-08,70.2281511033537,79.46428571428571,76.63448275862069,85.43700695149575,84.97065836870678,95.49464910008591,93.878456494351
2021-05-09,70.240618376761,79.49507389162561,76.66206896551724,85.45262829024448,84.97742300992711,95.50006365763606,93.88468584373994
2021-05-10,70.29048747039023,79.52586206896551,76.67586206896551,85.47996563305476,84.98926113206271,95.50723428790519,93.89345778471623
2021-05-11,70.34035656401944,79.52586206896551,76.71724137931034,85.52682964930095,85.00109925419831,95.51718536664603,93.90540796517666
2021-05-12,70.40269293105598,79.55665024630541,76.75862068965517,85.58931500429587,85.0247754984695,95.5312339483978,93.92257045839112
2021-05-13,70.51489839172173,79.61822660098522,76.82758620689654,85.64008435522923,85.04676058243561,95.54586788772257,93.94062285866114
2021-05-14,70.58970203216558,79.67980295566502,76.89655172413794,85.70256971022417,85.06705450609662,95.5591847725081,93.95740396313751
2021-05-15,70.66450567260941,79.71059113300493,76.95172413793104,85.77286573459345,85.08565726945257,95.57191629972064,93.97354941971705
2021-05-16,70.6769729460167,79.77216748768473,77.00689655172414,85.8080137467781,85.09918655189325,95.5779162148438,93.98181284237585
2021-05-17,70.72684203964593,79.77216748768473,77.04827586206896,85.84316175896274,85.10933351372375,95.58581854207915,93.9914746904077
2021-05-18,70.77671113327514,79.80295566502463,77.0896551724138,85.90174177927048,85.12455395646953,95.59606229960649,94.00444190750305
2021-05-19,70.83904750031168,79.83374384236454,77.1448275862069,85.98765914238851,85.14653904043564,95.61025722075152,94.02249430777309
2021-05-20,70.92631841416282,79.95689655172413,77.22758620689655,86.08138717488089,85.16852412440176,95.62386678432354,94.04118235593994
2021-05-21,70.97618750779205,79.95689655172413,77.26896551724138,86.13606186050144,85.19050920836786,95.63645197214284,94.05643790546391
2021-05-22,71.03852387482857,80.01847290640394,77.29655172413793,86.20245255018355,85.21249429233397,95.64801278420939,94.07143919582913
2021-05-23,71.07592569505049,80.01847290640394,77.32413793103449,86.23369522768101,85.22095009385939,95.6541590387258,94.07906697059111
2021-05-24,71.13826206208702,80.01847290640394,77.35172413793103,86.2610325704913,85.23109705568992,95.66118332960167,94.08771178198802
2021-05-25,71.17566388230894,80.11083743842364,77.42068965517241,86.31961259079904,85.24462633813059,95.67040271137628,94.10004335118657
2021-05-26,71.25046752275277,80.11083743842364,77.47586206896551,86.3703819417324,85.26153794118144,95.68196352344283,94.1142818640756
2021-05-27,71.32527116319662,80.20320197044335,77.51724137931035,86.43286729672734,85.28014070453739,95.69323165672292,94.12902889528209
2021-05-28,71.41254207704775,80.23399014778325,77.60000000000001,86.48754198234788,85.30381694880857,95.7030363960705,94.14288601943302
2021-05-29,71.47487844408428,80.26477832512316,77.66896551724139,86.55002733734281,85.31903739155435,95.71108506269911,94.15445481115536
2021-05-30,71.48734571749158,80.29556650246306,77.69655172413793,86.58908068421464,85.32918435338486,95.71547524449655,94.16081129012368
2021-05-31,71.52474753771351,80.29556650246306,77.72413793103449,86.61251269233773,85.3342578343001,95.7184020323615,94.16513369582215
2021-06-01,71.56214935793543,80.32635467980296,77.73793103448276,86.63203936577365,85.34271363582555,95.72367025051841,94.17161730436983
2021-06-02,71.61201845156464,80.38793103448276,77.77931034482759,86.66718737795829,85.34947827704588,95.72967016564155,94.17962646786991
2021-06-03,71.63695299837926,80.44950738916256,77.82068965517242,86.71405139420449,85.36300755948656,95.73771883227018,94.19005109337795
2021-06-04,71.68682209200847,80.44950738916256,77.86206896551724,86.75310474107631,85.37146336101199,95.74401142617982,94.19831451603676
2021-06-05,71.77409300585961,80.48029556650246,77.8896551724138,86.80387409200968,85.38330148314759,95.75088937766246,94.20810349364797
2021-06-06,71.78656027926692,80.48029556650246,77.93103448275862,86.83511676950715,85.39006612436792,95.7546942018869,94.21344293598136
2021-06-07,71.82396209948885,80.51108374384236,77.95862068965516,86.86245411231742,85.39683076558828,95.75893804429107,94.21929089663222
2021-06-08,71.86136391971077,80.54187192118226,78.0,86.89760212450207,85.40697772741879,95.76391358366149,94.22641015307673
2021-06-09,71.91123301333998,80.57266009852216,78.0551724137931,86.9327501366867,85.42050700985946,95.7703525169644,94.23530922363237
2021-06-10,71.9486348335619,80.60344827586206,78.08275862068965,86.98351948762009,85.43065397168998,95.77723046844703,94.24446255334675
2021-06-11,71.98603665378381,80.60344827586206,78.12413793103448,87.01866749980474,85.44080093352049,95.78352306235668,94.2525988464262
2021-06-12,72.04837302082035,80.66502463054186,78.17931034482758,87.05772084667656,85.45263905565609,95.78981565626633,94.2616250465612
2021-06-13,72.06084029422766,80.66502463054186,78.19310344827586,87.08115285479965,85.46109485718151,95.79288878352452,94.26594745225967
2021-06-14,72.08577484104227,80.66502463054186,78.22068965517242,87.10458486292275,85.4644771777917,95.7968399471422,94.27090550585496
2021-06-15,72.12317666126418,80.69581280788178,78.2344827586207,87.13192220573303,85.47293297931711,95.80181548651264,94.27738911440264
2021-06-16,72.1855130283007,80.69581280788178,78.27586206896552,87.17097555260486,85.4864622617578,95.80752272284928,94.28565253706145
2021-06-17,72.21044757511532,80.75738916256158,78.30344827586207,87.20612356478951,85.4983003838934,95.81322995918595,94.29340744140279
2021-06-18,72.27278394215185,80.75738916256158,78.3448275862069,87.2295555729126,85.510138506029,95.81820549855637,94.30039956826795
2021-06-19,72.32265303578107,80.88054187192118,78.38620689655173,87.28032492384598,85.52366778846967,95.82391273489301,94.30942576840296
2021-06-20,72.34758758259568,80.88054187192118,78.38620689655173,87.2959462625947,85.52874126938492,95.82640050457823,94.31273113746649
2021-06-21,72.360054856003,80.91133004926108,78.42758620689655,87.30375693196906,85.53550591060527,95.82903461365669,94.31641789526812
2021-06-22,72.40992394963222,80.91133004926108,78.44137931034483,87.32718894009217,85.5439617121307,95.83313211666761,94.32201159676022
2021-06-23,72.44732576985413,80.942118226601,78.46896551724139,87.34671561352808,85.55241751365612,95.83781497725154,94.32811381656981
2021-06-24,72.49719486348336,80.942118226601,78.49655172413793,87.37014762165117,85.56256447548664,95.8435222135882,94.3353602025937
2021-06-25,72.54706395711258,80.9729064039409,78.52413793103449,87.38186362571273,85.57440259762222,95.84864409235186,94.34197094072074
2021-06-26,72.6094003241491,81.00369458128078,78.59310344827585,87.42872764195891,85.59300536097817,95.85625374080074,94.35290408454625
2021-06-27,72.63433487096373,81.03448275862068,78.62068965517241,87.44825431539482,85.60315232280868,95.85991222563193,94.35811639730028
2021-06-28,72.64680214437102,81.06527093596058,78.64827586206896,87.45997031945637,85.61160812433411,95.86269267410363,94.36205741426063
2021-06-29,72.67173669118564,81.06527093596058,78.67586206896551,87.4794969928923,85.61837276555445,95.86635115893483,94.36688833827655
2021-06-30,72.70913851140756,81.06527093596058,78.73103448275862,87.50292900101539,85.62513740677478,95.87103401951876,94.37311768766551
2021-07-01,72.73407305822217,81.09605911330048,78.75862068965517,87.51855033976412,85.63359320830021,95.87659491646215,94.37972842579255
2021-07-02,72.77147487844408,81.09605911330048,78.77241379310345,87.53417167851285,85.64543133043581,95.88083875886633,94.38532212728468
2021-07-03,72.83381124548062,81.09605911330048,78.81379310344828,87.55760368663594,85.65388713196124,95.88522894066377,94.39155147667363
2021-07-04,72.84627851888791,81.1268472906404,78.84137931034483,87.56541435601031,85.6572694525714,95.88698501338274,94.39409406826096
2021-07-05,72.87121306570253,81.1884236453202,78.85517241379311,87.58884636413342,85.66234293348667,95.88918010428145,94.39778082606259
2021-07-06,72.89614761251714,81.1884236453202,78.88275862068966,87.60056236819496,85.669107574707,95.89254591032615,94.40210323176103
2021-07-07,72.93354943273907,81.2192118226601,78.93793103448276,87.62008904163086,85.67756337623244,95.89664341333707,94.40795119241189
2021-07-08,72.97095125296099,81.25,78.96551724137932,87.63961571506678,85.68940149836803,95.9010335951345,94.41405341222148
2021-07-09,72.99588579977558,81.25,78.96551724137932,87.66304772318988,85.69785729989346,95.90571645571842,94.41977424329296
2021-07-10,73.03328761999751,81.3115763546798,79.00689655172414,87.68647973131297,85.70631310141889,95.91069199508885,94.42651211099938
2021-07-11,73.05822216681212,81.3423645320197,79.04827586206896,87.69429040068734,85.71307774263921,95.91259440720107,94.42969035048354
2021-07-12,73.05822216681212,81.3423645320197,79.04827586206896,87.70991173943608,85.7147689029443,95.91478949809978,94.43223294207085
2021-07-13,73.07068944021943,81.3423645320197,79.07586206896552,87.72162774349762,85.72153354416466,95.91786262535798,94.43617395903122
