,Black,Mixed,Other,South Asian,Unknown,White,All
2021-02-13,12.723681950884425,11.40677392561602,10.078394481028536,15.279673364085022,14.700402353294859,28.893822968283335,25.412496727123884
2021-02-14,12.907436029538038,11.591349555480358,10.243022891188462,15.574521016533351,14.972366613415739,29.31390531278271,25.793770120803906
2021-02-15,13.128971320625107,11.772848924846956,10.413922859830668,15.874551537872374,15.259362317219393,29.762998319073493,26.200197496873855
2021-02-16,13.46900223252619,12.098932537607284,10.702414550015678,16.3346751205017,15.679543603421575,30.4823930661035,26.846045050782458
2021-02-17,13.893182208483598,12.52038022579752,11.0598933835058,16.90939769304747,16.235007882768723,31.47945418156594,27.731617679285964
2021-02-18,14.298471578224284,12.947980434983233,11.379742866102227,17.467995784599967,16.74118300957468,32.35863149293941,28.519204112752345
2021-02-19,14.636785162287481,13.298674131725473,11.665098777046095,17.951730214398008,17.147031989009566,33.06245104761829,29.15331314154565
2021-02-20,14.921861583376266,13.624757744485802,11.91439322671684,18.372694343186545,17.533305134811076,33.75079493194188,29.76691786348172
2021-02-21,15.079855744461618,13.750884424893101,12.044528065224208,18.616865055370315,17.687115256216202,34.00348127941497,30.001612141598628
2021-02-22,15.315129658251761,13.947765096748393,12.195045468798996,18.90768158757033,17.889165824789295,34.317174610346505,30.294465475968607
2021-02-23,15.672333848531686,14.286153751499677,12.477265600501724,19.341314951425,18.243278672478823,34.93749521050395,30.855856628398314
2021-02-24,16.093079168813325,14.729135263174086,12.84415177171527,19.90336828890463,18.731625807940098,35.79781310366311,31.628960465943223
2021-02-25,16.59110424179976,15.249023287291969,13.247099404201945,20.581172364943075,19.281147423505683,36.7145102074735,32.463119878925504
2021-02-26,17.118323888030226,15.802750176884977,13.684540608341173,21.213482369607657,19.85548839957073,37.69510043262211,33.34781592925481
2021-02-27,17.56482912588013,16.258036730550344,14.016933207902163,21.763442346342334,20.332299775926618,38.457637964854804,34.04385711165967
