date,Cases,Recent
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,8.285714285714286,
2020-09-05,8.714285714285714,
2020-09-06,10.142857142857142,
2020-09-07,11.714285714285714,
2020-09-08,12.0,
2020-09-09,13.0,
2020-09-10,15.714285714285714,
2020-09-11,16.428571428571427,
2020-09-12,18.857142857142858,
2020-09-13,23.142857142857142,
2020-09-14,27.0,
2020-09-15,30.142857142857142,
2020-09-16,33.285714285714285,
2020-09-17,35.857142857142854,
2020-09-18,36.714285714285715,
2020-09-19,41.285714285714285,
2020-09-20,42.285714285714285,
2020-09-21,44.142857142857146,
2020-09-22,46.57142857142857,
2020-09-23,48.0,
2020-09-24,48.42857142857143,
2020-09-25,52.57142857142857,
2020-09-26,54.42857142857143,
2020-09-27,56.142857142857146,
2020-09-28,57.142857142857146,
2020-09-29,57.285714285714285,
2020-09-30,61.142857142857146,
2020-10-01,63.42857142857143,
2020-10-02,66.57142857142857,
2020-10-03,72.57142857142857,
2020-10-04,75.42857142857143,
2020-10-05,75.0,
2020-10-06,78.0,
2020-10-07,74.85714285714286,
2020-10-08,72.28571428571429,
2020-10-09,74.0,
2020-10-10,65.14285714285714,
2020-10-11,63.57142857142857,
2020-10-12,63.285714285714285,
2020-10-13,60.142857142857146,
2020-10-14,61.142857142857146,
2020-10-15,63.142857142857146,
2020-10-16,62.0,
2020-10-17,63.714285714285715,
2020-10-18,63.714285714285715,
2020-10-19,61.285714285714285,
2020-10-20,62.714285714285715,
2020-10-21,60.285714285714285,
2020-10-22,58.857142857142854,
2020-10-23,55.857142857142854,
2020-10-24,56.857142857142854,
2020-10-25,52.57142857142857,
2020-10-26,54.42857142857143,
2020-10-27,51.57142857142857,
2020-10-28,51.142857142857146,
2020-10-29,49.714285714285715,
2020-10-30,50.142857142857146,
2020-10-31,48.42857142857143,
2020-11-01,48.285714285714285,
2020-11-02,46.57142857142857,
2020-11-03,46.57142857142857,
2020-11-04,44.42857142857143,
2020-11-05,46.142857142857146,
2020-11-06,47.142857142857146,
2020-11-07,45.285714285714285,45.285714285714285
2020-11-08,,44.857142857142854
2020-11-09,,42.857142857142854
2020-11-10,,43.142857142857146
2020-11-11,,45.42857142857143
2020-11-12,,44.142857142857146
2020-11-13,,34.857142857142854
2020-11-14,,28.857142857142858
2020-11-15,,
2020-11-16,,
2020-11-17,,
